link_type,alpha,beta,tf,k,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,id,rhoj,lane,ff_speed,length,inrix_id.1,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix,free_flow_speed,tt_sd_adj,speed_sd_length,speed_reliability,tt_avg_adj,median_inc_length,no_incidents,incident,no_bus_stops,bus_stop,no_intersections,intersection,low_inc,high_inc,reliable_tt,unreliable_tt,reliable_speed,unreliable_speed
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],276,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.017,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.226,1800.000,0,,1800.000,0.226,40,400073362.000,[],3362,200.000,2,40,0.151,400073362.000,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.111,0.226,0.668,0.000,0.000,0.000,0.107,0.041,1,0,1,0,0,1,0,1,1,0,0,1
LWRLK,0.150,4.000,0.254,1800.000,0,,1800.000,0.254,40,1626752720.000,[],3363,200.000,2,40,0.169,1626752720.000,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.132,0.000,0.222,0.254,0.665,0.000,0.000,0.000,0.120,0.046,0,1,1,0,0,1,0,1,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],278,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],281,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.077,1800.000,1,1330.000,1800.000,0.077,60,1626700885.000,"[601218, 602218]",279,200.000,1,60,0.077,1626700885.000,0.936,0.928,0.926,0.130,72.079,0.200,0.067,0.235,0.258,0.010,0.000,0.067,0.000,0.319,0.439,0.263,0.000,0.000,0.064,1.203,0.006,0.024,0.901,0.001,0.019,0,1,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.442,2400.000,1,1370.000,2400.000,0.442,65,1626700885.000,[601218],328,200.000,3,65,0.479,1626700885.000,0.936,0.928,0.926,0.130,72.079,0.200,0.067,0.235,0.258,0.010,0.000,0.067,0.000,0.214,0.697,0.184,0.000,0.111,0.399,1.201,0.037,0.152,0.901,0.007,0.078,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],282,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.017,1,0,1,0,0,1,0,1,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],288,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],284,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.017,1,0,1,0,0,1,0,1,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],293,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.082,1800.000,0,,1800.000,0.082,40,441679040.000,[],3116,200.000,2,40,0.055,441679040.000,0.448,0.411,0.340,0.188,39.768,0.398,0.361,0.174,0.773,0.051,0.002,0.361,0.000,0.360,0.509,0.000,0.000,0.111,0.082,0.671,0.040,0.035,0.748,0.002,0.015,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.266,1800.000,0,,1800.000,0.266,40,441679043.000,[],3131,200.000,2,40,0.178,441679043.000,0.417,0.364,0.302,0.205,40.389,0.389,0.397,0.120,0.773,0.062,0.004,0.397,0.000,0.360,0.509,0.000,0.250,0.556,0.264,0.674,0.143,0.109,0.747,0.006,0.049,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.091,1800.000,0,,1800.000,0.091,40,441679041.000,[],3118,200.000,2,40,0.061,441679041.000,0.415,0.364,0.302,0.203,40.389,0.417,0.426,0.120,0.773,0.056,0.003,0.426,0.000,0.360,0.509,0.000,0.000,0.111,0.090,0.678,0.052,0.040,0.747,0.002,0.017,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.246,1800.000,0,,1800.000,0.246,40,441679040.000,[],3120,200.000,2,40,0.164,441679040.000,0.448,0.411,0.340,0.188,39.768,0.398,0.361,0.174,0.773,0.051,0.002,0.361,0.000,0.360,0.509,0.000,0.250,0.333,0.248,0.661,0.122,0.103,0.748,0.005,0.045,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],283,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.017,1,0,1,0,0,1,0,1,1,0,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],287,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.509,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.017,1,0,1,0,0,1,0,1,1,0,0,1
LWRLK,0.150,4.000,0.091,1800.000,0,,1800.000,0.091,40,441679040.000,[],3112,200.000,3,40,0.061,441679040.000,0.448,0.411,0.340,0.188,39.768,0.398,0.361,0.174,0.773,0.051,0.002,0.361,0.000,0.360,0.509,0.000,0.000,0.111,0.092,0.663,0.045,0.038,0.748,0.002,0.017,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.082,1800.000,0,,1800.000,0.082,40,441679041.000,[],3115,200.000,3,40,0.055,441679041.000,0.415,0.364,0.302,0.203,40.389,0.417,0.426,0.120,0.773,0.056,0.003,0.426,0.000,0.360,0.509,0.000,0.000,0.111,0.081,0.679,0.047,0.036,0.747,0.002,0.015,1,0,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],290,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.162,1800.000,0,,1800.000,0.162,25,169890603.000,[],285,200.000,1,25,0.068,169890603.000,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.697,0.000,0.000,0.111,0.162,0.420,0.000,0.000,0.000,0.077,0.011,1,0,1,0,0,1,0,1,1,0,0,1
LWRLK,0.150,4.000,0.170,1800.000,0,,1800.000,0.170,50,1626623043.000,[],286,200.000,4,50,0.141,1626623043.000,0.323,0.459,0.326,0.186,31.690,0.340,0.321,0.159,0.515,0.056,0.003,0.321,0.000,0.214,0.697,0.026,0.000,0.444,0.268,0.526,0.117,0.076,0.642,0.006,0.023,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.121,1800.000,0,,1800.000,0.121,50,170674264.000,[],289,200.000,3,50,0.101,170674264.000,0.245,0.472,0.365,0.302,26.719,0.365,0.308,0.224,0.000,0.128,0.016,0.308,0.000,0.214,0.697,0.000,0.000,0.222,0.227,0.445,0.095,0.058,0.697,0.006,0.016,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.147,1800.000,0,,1800.000,0.147,50,170685485.000,[],314,200.000,3,50,0.123,170685485.000,0.263,0.491,0.346,0.296,30.447,0.403,0.359,0.345,0.000,0.127,0.016,0.359,0.000,0.214,0.697,0.000,0.000,0.111,0.242,0.508,0.119,0.078,0.637,0.007,0.020,1,0,1,0,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],294,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],291,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],295,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],309,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],307,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.377,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.006,1,0,1,0,0,1,1,0,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],313,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.301,1800.000,0,,1800.000,0.301,40,449873417.000,[],3278,200.000,2,40,0.200,449873417.000,0.388,0.385,0.359,0.371,39.768,0.459,0.393,0.183,0.515,0.146,0.021,0.393,0.000,0.211,0.595,0.000,0.000,0.333,0.302,0.662,0.162,0.145,0.841,0.007,0.032,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.220,1800.000,0,,1800.000,0.220,40,449873416.000,[],2555,200.000,2,40,0.147,449873416.000,0.386,0.370,0.352,0.367,39.146,0.396,0.346,0.176,0.000,0.098,0.010,0.346,0.000,0.211,0.595,0.000,0.250,0.222,0.225,0.653,0.106,0.092,0.857,0.005,0.024,1,0,0,1,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.522,1800.000,0,,1800.000,0.522,40,441663028.000,[],3280,200.000,2,40,0.348,441663028.000,0.302,0.370,0.352,0.240,33.554,0.527,0.463,0.176,0.000,0.125,0.016,0.463,0.000,0.123,0.377,0.000,0.250,0.889,0.622,0.559,0.393,0.290,0.857,0.016,0.032,1,0,0,1,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.079,1800.000,0,,1800.000,0.079,40,441663027.000,[],2716,200.000,2,40,0.053,441663027.000,0.340,0.385,0.359,0.205,41.010,0.518,0.444,0.183,0.515,0.088,0.008,0.444,0.000,0.123,0.377,0.000,0.000,0.111,0.077,0.688,0.047,0.043,0.841,0.002,0.005,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,170873365.000,[],296,180.000,1,30,0.061,170873365.000,0.085,0.144,0.079,0.409,11.185,0.180,0.703,0.106,0.515,0.148,0.021,0.703,0.000,0.323,0.355,0.000,0.000,0.000,0.327,0.187,0.314,0.017,0.495,0.010,0.015,1,0,1,0,1,0,0,1,0,1,1,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],300,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.014,1800.000,0,,1800.000,0.014,65,1626736020.000,[],298,180.000,2,65,0.015,1626736020.000,0.322,0.383,0.294,0.685,35.418,0.431,0.452,0.164,0.773,0.233,0.055,0.452,0.000,0.323,0.355,0.000,0.000,0.000,0.025,0.600,0.015,0.010,0.693,0.001,0.004,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],304,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.108,1800.000,0,,1800.000,0.108,40,1626736020.000,[],3252,200.000,3,40,0.072,1626736020.000,0.322,0.383,0.294,0.685,35.418,0.431,0.452,0.164,0.773,0.233,0.055,0.452,0.000,0.323,0.355,0.000,0.000,0.000,0.122,0.590,0.075,0.049,0.693,0.003,0.018,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.086,1800.000,0,,1800.000,0.086,40,429471382.000,[],3254,200.000,4,40,0.058,429471382.000,0.410,0.389,0.349,0.068,37.904,0.474,0.419,0.253,0.000,0.027,0.001,0.419,0.000,0.323,0.355,0.000,0.000,0.000,0.091,0.637,0.052,0.043,0.810,0.002,0.014,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.167,1800.000,0,,1800.000,0.167,15,429471383.000,[],2484,200.000,1,15,0.042,429471383.000,0.426,0.457,0.385,0.076,41.632,0.408,0.326,0.235,0.773,0.024,0.001,0.326,0.000,0.311,0.373,0.000,0.000,0.111,0.060,0.700,0.027,0.027,0.761,0.001,0.010,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],297,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.015,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,1626735979.000,[],299,180.000,1,30,0.061,1626735979.000,0.086,0.144,0.079,0.087,11.185,0.186,0.725,0.106,0.515,0.034,0.001,0.725,0.000,0.323,0.355,0.000,0.000,0.000,0.327,0.187,0.324,0.018,0.495,0.010,0.015,1,0,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.074,1800.000,0,,1800.000,0.074,40,1626724737.000,[],2438,200.000,4,40,0.050,1626724737.000,0.409,0.389,0.349,0.525,41.632,0.425,0.375,0.253,0.000,0.166,0.028,0.375,0.000,0.323,0.355,0.000,0.000,0.000,0.072,0.694,0.037,0.034,0.810,0.002,0.012,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.102,1800.000,0,,1800.000,0.102,40,429471383.000,[],2483,200.000,4,40,0.068,429471383.000,0.426,0.457,0.385,0.076,41.632,0.408,0.326,0.235,0.773,0.024,0.001,0.326,0.000,0.323,0.355,0.000,0.000,0.000,0.098,0.694,0.044,0.044,0.761,0.002,0.017,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],301,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],305,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.147,1800.000,0,,1800.000,0.147,50,170674264.000,[],303,200.000,6,50,0.123,170674264.000,0.245,0.472,0.365,0.302,26.719,0.365,0.308,0.224,0.000,0.128,0.016,0.308,0.000,0.214,0.697,0.000,0.000,0.111,0.275,0.447,0.116,0.071,0.697,0.007,0.020,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.190,1800.000,0,,1800.000,0.190,50,1626753339.000,[],391,200.000,6,50,0.158,1626753339.000,0.367,0.491,0.346,0.756,37.904,0.411,0.366,0.345,0.000,0.227,0.052,0.366,0.000,0.492,0.462,0.000,0.000,0.111,0.250,0.632,0.125,0.103,0.637,0.006,0.059,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.156,1800.000,0,,1800.000,0.156,45,441679119.000,[],1851,200.000,5,45,0.117,441679119.000,0.227,0.413,0.326,0.291,35.418,0.385,0.364,0.243,0.515,0.116,0.013,0.364,0.000,0.492,0.462,0.000,0.250,0.000,0.198,0.591,0.098,0.071,0.713,0.007,0.044,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.194,1800.000,0,,1800.000,0.194,45,441461257.000,[],1901,200.000,5,45,0.146,441461257.000,0.225,0.389,0.326,0.276,38.525,0.409,0.386,0.154,0.000,0.121,0.015,0.386,0.000,0.492,0.462,0.000,0.000,0.000,0.227,0.643,0.120,0.094,0.758,0.009,0.055,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],306,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.010,1,0,1,0,0,1,1,0,1,0,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],308,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.377,0.000,0.000,0.111,0.122,0.500,0.000,0.000,0.000,0.058,0.006,1,0,1,0,0,1,1,0,1,0,0,1
LWRLK,0.150,4.000,0.301,1800.000,0,,1800.000,0.301,40,449873416.000,[],2559,200.000,2,40,0.200,449873416.000,0.386,0.370,0.352,0.367,39.146,0.396,0.346,0.176,0.000,0.098,0.010,0.346,0.000,0.211,0.595,0.000,0.000,0.333,0.307,0.651,0.145,0.125,0.857,0.007,0.032,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.522,1800.000,0,,1800.000,0.522,40,441663027.000,[],2560,200.000,2,40,0.348,441663027.000,0.340,0.385,0.359,0.205,41.010,0.518,0.444,0.183,0.515,0.088,0.008,0.444,0.000,0.123,0.377,0.000,0.250,0.889,0.509,0.684,0.309,0.285,0.841,0.014,0.032,1,0,0,1,0,1,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],311,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],316,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],310,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.130,1800.000,0,,1800.000,0.130,45,441679124.000,[],312,200.000,2,45,0.098,441679124.000,0.235,0.389,0.326,0.157,34.797,0.375,0.353,0.154,0.000,0.072,0.005,0.353,0.000,0.492,0.462,0.000,0.250,0.000,0.168,0.583,0.081,0.058,0.758,0.006,0.037,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.164,1800.000,0,,1800.000,0.164,45,441679117.000,[],315,200.000,2,45,0.123,441679117.000,0.315,0.413,0.326,0.122,39.768,0.482,0.455,0.243,0.515,0.052,0.003,0.455,0.000,0.492,0.462,0.000,0.000,0.111,0.185,0.665,0.115,0.094,0.713,0.005,0.046,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.190,1800.000,0,,1800.000,0.190,50,1626685661.000,[],317,200.000,3,50,0.158,1626685661.000,0.433,0.472,0.365,0.629,41.632,0.318,0.270,0.224,0.000,0.118,0.014,0.270,0.000,0.492,0.462,0.000,0.000,0.111,0.228,0.693,0.084,0.079,0.697,0.005,0.059,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.302,1800.000,0,,1800.000,0.302,50,1626753339.000,[],1891,200.000,3,50,0.251,1626753339.000,0.367,0.491,0.346,0.756,37.904,0.411,0.366,0.345,0.000,0.227,0.052,0.366,0.000,0.492,0.462,0.000,0.000,0.222,0.398,0.631,0.199,0.163,0.637,0.010,0.094,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,30,,[],318,180.000,1,30,0.061,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.122,0.500,0.000,0.000,0.000,0.058,0.020,1,0,1,0,1,0,0,1,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],330,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.009,1800.000,0,,1800.000,0.009,65,,[],326,180.000,2,65,0.010,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.009,1.111,0.000,0.000,0.000,0.004,0.003,1,0,1,0,1,0,0,1,1,0,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],335,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.100,1800.000,0,,1800.000,0.100,25,,[],997,200.000,1,25,0.042,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.100,0.420,0.000,0.000,0.000,0.047,0.014,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.096,1800.000,0,,1800.000,0.096,25,,[],3353,200.000,1,25,0.040,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.096,0.417,0.000,0.000,0.000,0.045,0.013,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.160,1800.000,0,,1800.000,0.160,25,,[],999,200.000,1,25,0.067,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.160,0.419,0.000,0.000,0.000,0.076,0.022,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.068,1800.000,0,,1800.000,0.068,20,,[],3350,200.000,1,20,0.023,,0.349,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.437,0.633,0.000,0.000,0.000,0.068,0.338,0.000,0.000,0.000,0.032,0.008,1,0,1,0,1,0,0,1,1,0,0,1
LWRLK,0.150,4.000,0.190,1800.000,0,,1800.000,0.190,50,449891947.000,[],319,200.000,3,50,0.158,449891947.000,0.491,0.491,0.355,0.560,42.875,0.273,0.237,0.096,0.000,0.090,0.009,0.237,0.000,0.214,0.697,0.026,0.000,0.222,0.222,0.712,0.072,0.068,0.653,0.005,0.026,0,1,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.266,1800.000,0,,1800.000,0.266,50,449891934.000,[],1872,200.000,3,50,0.222,449891934.000,0.368,0.517,0.391,0.760,38.525,0.363,0.286,0.210,0.258,0.207,0.043,0.286,0.000,0.301,1.000,0.000,0.000,0.111,0.345,0.643,0.135,0.127,0.683,0.008,0.051,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.140,1800.000,0,,1800.000,0.140,45,449891945.000,[],320,200.000,3,45,0.105,449891945.000,0.349,0.411,0.306,0.792,37.282,0.347,0.350,0.067,0.773,0.216,0.046,0.350,0.000,0.214,0.697,0.026,0.250,0.111,0.169,0.621,0.081,0.058,0.672,0.004,0.017,0,1,0,1,0,1,0,1,0,1,0,1
