link_type,alpha,beta,tf,k,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,id,rhoj,lane,ff_speed,length,inrix_id.1,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix,free_flow_speed,tt_sd_adj,speed_sd_length,speed_reliability,tt_avg_adj,median_inc_length,no_incidents,incident,no_bus_stops,bus_stop,no_intersections,intersection,low_inc,high_inc,reliable_tt,unreliable_tt,reliable_speed,unreliable_speed
LWRLK,0.150,4.000,0.082,1800.000,0,,1800.000,0.082,40,441671224.000,[],2377,200.000,3,40,0.054,441671224.000,0.373,0.367,0.337,0.087,34.175,0.236,0.240,0.174,0.000,0.021,0.000,0.240,0.000,0.150,0.371,0.000,0.000,0.000,0.095,0.568,0.032,0.024,0.763,0.002,0.006,1,0,1,0,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2342,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.666,1800.000,0,,1800.000,0.666,40,441671137.000,[],2345,200.000,2,40,0.444,441671137.000,0.331,0.321,0.282,0.116,39.768,0.251,0.306,0.164,0.000,0.036,0.000,0.306,0.000,0.212,0.479,0.000,0.500,0.000,0.670,0.663,0.292,0.211,0.731,0.019,0.072,1,0,0,1,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4335,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.513,1800.000,0,,1800.000,0.513,40,449891862.000,[],2347,200.000,3,40,0.342,449891862.000,0.346,0.394,0.321,0.437,29.826,0.202,0.217,0.277,0.000,0.121,0.016,0.217,0.000,0.212,0.479,0.000,0.500,0.000,0.688,0.497,0.213,0.131,0.676,0.014,0.055,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.184,1800.000,0,,1800.000,0.184,25,449891865.000,[],2349,200.000,1,25,0.077,449891865.000,0.363,0.440,0.341,0.418,31.690,0.198,0.199,0.262,0.000,0.098,0.011,0.199,0.000,0.212,0.479,0.000,0.000,0.000,0.145,0.531,0.041,0.029,0.644,0.003,0.012,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.411,1800.000,0,,1800.000,0.411,25,,[],2391,200.000,1,25,0.171,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.479,0.000,0.000,0.000,0.411,0.416,0.000,0.000,0.000,0.195,0.028,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.437,1800.000,0,,1800.000,0.437,40,,[],2350,200.000,3,40,0.292,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.479,0.000,0.000,0.000,0.437,0.668,0.000,0.000,0.000,0.207,0.047,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.071,1800.000,0,,1800.000,0.071,40,,[],2355,200.000,4,40,0.047,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.479,0.000,0.000,0.000,0.071,0.662,0.000,0.000,0.000,0.034,0.008,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.184,1800.000,0,,1800.000,0.184,25,449891861.000,[],2393,200.000,2,25,0.077,449891861.000,0.346,0.394,0.321,0.449,29.826,0.202,0.217,0.277,0.000,0.124,0.016,0.217,0.000,0.212,0.479,0.000,0.000,0.000,0.154,0.500,0.048,0.029,0.676,0.003,0.012,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.243,1800.000,0,,1800.000,0.243,40,449891861.000,[],2394,200.000,4,40,0.162,449891861.000,0.346,0.394,0.321,0.449,29.826,0.202,0.217,0.277,0.000,0.124,0.016,0.217,0.000,0.212,0.479,0.000,0.000,0.000,0.326,0.497,0.101,0.062,0.676,0.007,0.026,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2360,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.426,1800.000,0,,1800.000,0.426,40,441671231.000,[],2364,200.000,2,40,0.284,441671231.000,0.384,0.413,0.386,0.183,36.040,0.256,0.227,0.179,0.000,0.057,0.003,0.227,0.000,0.150,0.371,0.000,0.250,0.000,0.472,0.602,0.153,0.137,0.778,0.011,0.032,1,0,0,1,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4340,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.201,1800.000,0,,1800.000,0.201,30,,[],2365,200.000,1,30,0.101,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.201,0.502,0.000,0.000,0.000,0.095,0.025,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2420,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.076,1800.000,0,,1800.000,0.076,40,449891859.000,[],2366,200.000,2,40,0.051,449891859.000,0.282,0.321,0.256,0.545,25.476,0.176,0.236,0.266,0.000,0.154,0.024,0.236,0.000,0.323,0.355,0.000,0.000,0.000,0.119,0.429,0.040,0.017,0.662,0.003,0.013,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.369,1800.000,0,,1800.000,0.369,40,449891857.000,[],2382,200.000,2,40,0.246,449891857.000,0.341,0.358,0.304,0.439,31.690,0.224,0.252,0.195,0.000,0.121,0.013,0.252,0.000,0.323,0.355,0.000,0.000,0.111,0.466,0.528,0.168,0.104,0.706,0.010,0.060,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.208,1800.000,0,,1800.000,0.208,30,,[],2367,200.000,1,30,0.104,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.208,0.500,0.000,0.000,0.000,0.098,0.026,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2421,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.088,1800.000,0,,1800.000,0.088,40,449891858.000,[],2368,200.000,2,40,0.058,449891858.000,0.284,0.358,0.263,0.542,26.098,0.194,0.254,0.225,0.000,0.155,0.024,0.254,0.000,0.323,0.355,0.000,0.000,0.111,0.134,0.433,0.049,0.021,0.610,0.003,0.014,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.405,1800.000,0,,1800.000,0.405,40,449891859.000,[],2375,200.000,2,40,0.270,449891859.000,0.282,0.321,0.256,0.545,25.476,0.176,0.236,0.266,0.000,0.154,0.024,0.236,0.000,0.323,0.355,0.000,0.250,0.111,0.635,0.425,0.214,0.090,0.662,0.014,0.066,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.156,1800.000,0,,1800.000,0.156,40,441671191.000,[],2369,200.000,2,40,0.104,441671191.000,0.373,0.367,0.337,0.101,34.175,0.236,0.240,0.174,0.000,0.029,0.000,0.240,0.000,0.343,0.453,0.000,0.250,0.000,0.183,0.568,0.063,0.046,0.763,0.004,0.027,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.302,1800.000,0,,1800.000,0.302,40,441671196.000,[],3249,200.000,2,40,0.201,441671196.000,0.384,0.394,0.370,0.100,36.040,0.204,0.190,0.220,0.000,0.026,0.000,0.190,0.000,0.343,0.453,0.425,0.000,0.000,0.335,0.600,0.091,0.077,0.780,0.007,0.052,0,1,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.114,1800.000,0,,1800.000,0.114,40,449891859.000,[],2371,200.000,2,40,0.076,449891859.000,0.282,0.321,0.256,0.545,25.476,0.176,0.236,0.266,0.000,0.154,0.024,0.236,0.000,0.343,0.453,0.100,0.250,0.111,0.179,0.425,0.060,0.025,0.662,0.004,0.020,0,1,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.405,1800.000,0,,1800.000,0.405,40,449891858.000,[],2386,200.000,2,40,0.270,449891858.000,0.284,0.358,0.263,0.542,26.098,0.194,0.254,0.225,0.000,0.155,0.024,0.254,0.000,0.323,0.355,0.000,0.250,0.111,0.620,0.435,0.225,0.099,0.610,0.014,0.066,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,0,,1800.000,0.122,40,441671193.000,[],2372,200.000,2,40,0.081,441671193.000,0.364,0.394,0.347,0.181,31.690,0.214,0.211,0.240,0.000,0.047,0.003,0.211,0.000,0.343,0.453,0.000,0.000,0.000,0.154,0.526,0.046,0.033,0.732,0.003,0.021,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.416,1800.000,0,,1800.000,0.416,40,441671187.000,[],3300,200.000,2,40,0.277,441671187.000,0.373,0.367,0.337,0.086,34.175,0.236,0.240,0.174,0.000,0.025,0.000,0.240,0.000,0.211,0.595,0.000,0.000,0.000,0.486,0.570,0.166,0.123,0.763,0.011,0.044,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.139,1800.000,0,,1800.000,0.139,40,1626715304.000,[],2373,200.000,2,40,0.093,1626715304.000,0.280,0.358,0.263,0.284,26.719,0.201,0.263,0.225,0.000,0.087,0.008,0.263,0.000,0.343,0.453,0.000,0.000,0.000,0.209,0.445,0.078,0.035,0.610,0.005,0.024,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.156,1800.000,0,,1800.000,0.156,40,449891860.000,[],2381,200.000,4,40,0.104,449891860.000,0.282,0.321,0.256,0.530,25.476,0.176,0.236,0.266,0.000,0.152,0.024,0.236,0.000,0.323,0.355,0.000,0.000,0.111,0.246,0.423,0.083,0.035,0.662,0.005,0.026,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.163,1800.000,0,,1800.000,0.163,40,,[],2388,200.000,5,40,0.109,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.479,0.000,0.000,0.000,0.163,0.669,0.000,0.000,0.000,0.077,0.018,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.165,1800.000,0,,1800.000,0.165,40,449891857.000,[],2434,200.000,4,40,0.110,449891857.000,0.341,0.358,0.304,0.439,31.690,0.224,0.252,0.195,0.000,0.121,0.013,0.252,0.000,0.323,0.355,0.000,0.000,0.000,0.208,0.529,0.075,0.047,0.706,0.005,0.027,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.142,1800.000,0,,1800.000,0.142,40,,[],2443,200.000,5,40,0.095,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.142,0.669,0.000,0.000,0.000,0.067,0.023,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.076,1800.000,0,,1800.000,0.076,40,449891858.000,[],2384,200.000,3,40,0.051,449891858.000,0.284,0.358,0.263,0.542,26.098,0.194,0.254,0.225,0.000,0.155,0.024,0.254,0.000,0.323,0.355,0.000,0.000,0.000,0.116,0.440,0.042,0.019,0.610,0.003,0.013,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.088,1800.000,0,,1800.000,0.088,40,449891859.000,[],2385,200.000,3,40,0.058,449891859.000,0.282,0.321,0.256,0.545,25.476,0.176,0.236,0.266,0.000,0.154,0.024,0.236,0.000,0.323,0.355,0.000,0.000,0.111,0.138,0.420,0.046,0.019,0.662,0.003,0.014,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.208,1800.000,0,,1800.000,0.208,30,,[],2426,200.000,1,30,0.104,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.208,0.500,0.000,0.000,0.000,0.098,0.026,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.201,1800.000,0,,1800.000,0.201,30,,[],2429,200.000,1,30,0.101,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.355,0.000,0.000,0.000,0.201,0.502,0.000,0.000,0.000,0.095,0.025,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2389,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.411,1800.000,0,,1800.000,0.411,25,,[],2392,200.000,1,25,0.171,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.479,0.000,0.000,0.000,0.411,0.416,0.000,0.000,0.000,0.195,0.028,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4341,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2396,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2404,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.140,1800.000,0,,1800.000,0.140,40,1626659782.000,[],2409,200.000,3,40,0.094,1626659782.000,0.346,0.404,0.318,0.882,31.690,0.192,0.208,0.182,0.000,0.206,0.043,0.208,0.000,0.206,0.323,0.000,0.250,0.111,0.177,0.531,0.052,0.034,0.655,0.004,0.015,1,0,0,1,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.079,1800.000,0,,1800.000,0.079,40,441663028.000,[],2561,200.000,3,40,0.053,441663028.000,0.370,0.394,0.324,0.199,34.797,0.330,0.350,0.380,0.000,0.088,0.008,0.350,0.000,0.123,0.377,0.000,0.000,0.111,0.091,0.582,0.045,0.033,0.683,0.002,0.005,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.098,1800.000,0,,1800.000,0.098,40,449890248.000,[],2712,200.000,3,40,0.065,449890248.000,0.379,0.404,0.350,0.804,34.797,0.240,0.236,0.238,0.000,0.224,0.051,0.236,0.000,0.186,0.394,0.000,0.250,0.111,0.113,0.575,0.038,0.029,0.720,0.002,0.009,1,0,0,1,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.121,1800.000,0,,1800.000,0.121,40,1626715869.000,[],2731,200.000,3,40,0.080,1626715869.000,0.382,0.413,0.334,0.808,39.768,0.329,0.339,0.377,0.000,0.319,0.102,0.339,0.000,0.186,0.394,0.000,0.000,0.111,0.121,0.661,0.059,0.050,0.673,0.003,0.011,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.459,1800.000,0,,1800.000,0.459,40,,[],2415,200.000,2,40,0.306,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.685,0.000,0.000,0.000,0.459,0.667,0.000,0.000,0.000,0.217,0.034,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.163,1800.000,0,,1800.000,0.163,40,1626733628.000,[],2416,200.000,2,40,0.109,1626733628.000,0.356,0.385,0.315,0.866,34.175,0.254,0.277,0.231,0.000,0.290,0.083,0.277,0.000,0.206,0.323,0.000,0.000,0.000,0.191,0.571,0.075,0.052,0.680,0.004,0.017,1,0,1,0,1,0,1,0,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2968,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4344,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2966,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2430,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.600,1800.000,0,,1800.000,0.600,40,1626742824.000,[],2433,200.000,2,40,0.400,1626742824.000,0.337,0.376,0.316,0.839,28.583,0.187,0.202,0.338,0.000,0.213,0.046,0.202,0.000,0.244,0.536,0.000,0.250,0.444,0.840,0.476,0.243,0.141,0.699,0.017,0.074,1,0,0,1,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2965,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.402,1800.000,0,,1800.000,0.402,40,1626736020.000,[],2435,200.000,3,40,0.268,1626736020.000,0.346,0.394,0.321,0.673,29.826,0.202,0.217,0.277,0.000,0.187,0.035,0.217,0.000,0.323,0.355,0.000,0.000,0.222,0.539,0.497,0.167,0.102,0.676,0.011,0.066,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.269,1800.000,0,,1800.000,0.269,40,1626736020.000,[],2439,200.000,3,40,0.180,1626736020.000,0.346,0.394,0.321,0.673,29.826,0.202,0.217,0.277,0.000,0.187,0.035,0.217,0.000,0.323,0.355,0.000,0.000,0.000,0.361,0.499,0.112,0.069,0.676,0.007,0.044,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.434,1800.000,0,,1800.000,0.434,40,1626724737.000,[],2442,200.000,3,40,0.289,1626724737.000,0.400,0.413,0.371,0.580,36.661,0.290,0.268,0.237,0.000,0.188,0.035,0.268,0.000,0.323,0.355,0.000,0.000,0.222,0.473,0.611,0.181,0.159,0.748,0.010,0.071,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.126,1800.000,0,,1800.000,0.126,25,1626672256.000,[],2448,200.000,1,25,0.052,1626672256.000,0.170,0.211,0.131,0.282,36.040,0.371,0.977,0.155,0.000,0.169,0.029,0.977,0.000,0.311,0.373,0.000,0.000,0.000,0.087,0.598,0.121,0.036,0.514,0.004,0.012,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.126,1800.000,0,,1800.000,0.126,25,1626769047.000,[],2487,200.000,1,25,0.053,1626769047.000,0.281,0.239,0.256,0.170,37.904,0.469,0.631,0.632,0.000,0.134,0.019,0.631,0.000,0.311,0.373,0.000,0.000,0.000,0.083,0.639,0.075,0.047,0.891,0.003,0.013,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.163,1800.000,0,,1800.000,0.163,30,1626757848.000,[],2450,200.000,2,30,0.082,1626757848.000,0.324,0.284,0.276,0.156,34.175,0.253,0.316,0.318,0.000,0.051,0.003,0.316,0.000,0.311,0.373,0.000,0.250,0.111,0.143,0.573,0.064,0.039,0.806,0.004,0.019,1,0,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.257,1800.000,0,,1800.000,0.257,30,449873409.000,[],2462,200.000,1,30,0.128,449873409.000,0.303,0.312,0.278,0.501,27.340,0.202,0.250,0.326,0.000,0.154,0.024,0.250,0.000,0.311,0.373,0.000,0.000,0.222,0.282,0.454,0.101,0.049,0.740,0.006,0.030,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.527,1800.000,0,,1800.000,0.527,40,1626736121.000,[],2451,200.000,3,40,0.351,1626736121.000,0.350,0.394,0.345,0.565,32.933,0.249,0.249,0.178,0.000,0.177,0.032,0.249,0.000,0.311,0.373,0.000,0.000,0.000,0.640,0.548,0.227,0.166,0.727,0.014,0.083,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.261,1800.000,0,,1800.000,0.261,25,,[],2490,200.000,1,25,0.109,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.373,0.000,0.000,0.111,0.261,0.418,0.000,0.000,0.000,0.124,0.026,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.128,1800.000,0,,1800.000,0.128,30,171326357.000,[],2452,200.000,2,30,0.064,171326357.000,0.321,0.312,0.260,0.157,31.069,0.237,0.313,0.268,0.000,0.049,0.003,0.313,0.000,0.311,0.373,0.000,0.000,0.000,0.123,0.520,0.055,0.029,0.692,0.003,0.015,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.103,1800.000,0,,1800.000,0.103,30,449873418.000,[],2472,200.000,2,30,0.051,449873418.000,0.324,0.284,0.276,0.829,34.175,0.253,0.316,0.318,0.000,0.268,0.072,0.316,0.000,0.311,0.373,0.000,0.250,0.000,0.090,0.567,0.041,0.024,0.806,0.002,0.012,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.111,1800.000,0,,1800.000,0.111,40,449873419.000,[],2454,200.000,4,40,0.074,449873419.000,0.356,0.404,0.354,0.134,32.933,0.249,0.242,0.184,0.000,0.043,0.003,0.242,0.000,0.311,0.373,0.000,0.000,0.000,0.135,0.548,0.047,0.035,0.729,0.003,0.017,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],2456,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.257,1800.000,0,,1800.000,0.257,30,449873410.000,[],2463,200.000,1,30,0.128,449873410.000,0.312,0.303,0.288,0.485,27.962,0.202,0.242,0.277,0.000,0.134,0.019,0.242,0.000,0.311,0.373,0.000,0.000,0.222,0.275,0.465,0.095,0.049,0.790,0.006,0.030,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.071,1800.000,0,,1800.000,0.071,40,441663003.000,[],2457,200.000,2,40,0.047,441663003.000,0.317,0.321,0.282,0.058,26.719,0.149,0.181,0.297,0.000,0.015,0.000,0.181,0.000,0.211,0.595,0.025,0.250,0.111,0.106,0.443,0.027,0.013,0.731,0.002,0.008,0,1,0,1,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.084,1800.000,0,,1800.000,0.084,40,441663011.000,[],3299,200.000,2,40,0.056,441663011.000,0.364,0.394,0.347,0.107,31.690,0.214,0.211,0.240,0.000,0.031,0.000,0.211,0.000,0.211,0.595,0.000,0.250,0.000,0.107,0.523,0.032,0.023,0.732,0.002,0.009,1,0,0,1,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.108,1800.000,0,,1800.000,0.108,40,449873417.000,[],2458,200.000,2,40,0.072,449873417.000,0.350,0.339,0.313,0.436,36.040,0.233,0.256,0.216,0.000,0.121,0.013,0.256,0.000,0.323,0.355,0.025,0.250,0.111,0.119,0.605,0.043,0.032,0.766,0.003,0.018,0,1,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.213,1800.000,0,,1800.000,0.213,40,449873415.000,[],3267,200.000,2,40,0.142,449873415.000,0.321,0.312,0.260,0.836,31.069,0.237,0.313,0.268,0.000,0.264,0.070,0.313,0.000,0.323,0.355,0.000,0.000,0.111,0.274,0.518,0.122,0.064,0.692,0.006,0.035,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.075,1800.000,0,,1800.000,0.075,40,441663004.000,[],2459,200.000,2,40,0.050,441663004.000,0.364,0.394,0.347,0.052,31.690,0.214,0.211,0.240,0.000,0.010,0.000,0.211,0.000,0.211,0.595,0.025,0.000,0.222,0.095,0.526,0.029,0.020,0.732,0.002,0.008,0,1,1,0,0,1,1,0,0,1,0,1
