link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix
"(1509, 1684, '0')",0,,inf,0.000,99999,,[],DMDLK,444,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(185, 186, '0')",1,2717.000,2400.000,0.277,45,1626731633,[601350],LWRLK,445,200.000,2,45,0.208,0.150,4.000,0.277,2400.000,1626731633.000,48.204,44.117,40.673,0.337,60.273,11.341,0.279,4.498,0.000,0.126,0.016,0.279,0.000,37.414,16.600,0,0,0,0.207
"(1508, 1683, '0')",0,,inf,0.000,99999,,[],DMDLK,446,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(186, 184, '0')",1,2717.000,2400.000,0.131,45,1626731633,[601350],LWRLK,447,200.000,2,45,0.098,0.150,4.000,0.131,2400.000,1626731633.000,48.204,44.117,40.673,0.337,60.273,11.341,0.279,4.498,0.000,0.126,0.016,0.279,0.000,32.869,24.300,0,0,0,0.098
"(187, 188, '0')",1,512.000,2400.000,0.398,55,1626666931,"[601247, 602247]",LWRLK,448,200.000,2,55,0.365,0.150,4.000,0.398,2400.000,1626666931.000,67.378,64.974,64.298,0.672,71.458,1.659,0.026,2.535,0.515,0.018,0.000,0.026,0.000,37.414,16.600,0,0,0,0.306
"(1507, 1682, '0')",0,,inf,0.000,99999,,[],DMDLK,449,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(188, 87, '0')",1,1956.000,2400.000,0.116,65,1626658657,[602350],LWRLK,450,200.000,2,65,0.126,0.150,4.000,0.116,2400.000,1626658657.000,68.466,65.460,65.656,0.332,72.700,2.090,0.032,2.948,0.773,0.011,0.000,0.032,0.000,37.414,16.600,0,0,0,0.104
"(1506, 1681, '0')",0,,inf,0.000,99999,,[],DMDLK,451,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1505, 1680, '0')",0,,inf,0.000,99999,,[],DMDLK,452,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(189, 182, '0')",0,,2400.000,0.294,65,1626704648,[],LWRLK,453,200.000,3,65,0.319,0.150,4.000,0.294,2400.000,1626704648.000,68.628,63.731,65.068,0.713,72.700,1.813,0.028,2.427,0.515,0.020,0.000,0.028,0.000,14.243,24.900,3,0,0,0.263
"(1504, 1679, '0')",0,,inf,0.000,99999,,[],DMDLK,454,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(190, 69, '0')",0,,2400.000,0.262,65,1626640522,[],LWRLK,455,200.000,2,65,0.284,0.150,4.000,0.262,2400.000,1626640522.000,65.683,58.058,58.064,0.538,74.565,4.634,0.080,1.638,0.515,0.043,0.002,0.080,0.000,44.740,31.700,0,0,0,0.229
"(191, 171, '0')",1,1956.000,2400.000,0.125,65,1626658657,[602350],LWRLK,456,200.000,2,65,0.135,0.150,4.000,0.125,2400.000,1626658657.000,68.466,65.460,65.656,0.332,72.700,2.090,0.032,2.948,0.773,0.011,0.000,0.032,0.000,21.114,36.700,0,0,0,0.111
"(1503, 1678, '0')",0,,inf,0.000,99999,,[],DMDLK,457,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(192, 191, '0')",1,1956.000,2400.000,0.072,65,1626658657,[602350],LWRLK,458,200.000,2,65,0.078,0.150,4.000,0.072,2400.000,1626658657.000,68.466,65.460,65.656,0.332,72.700,2.090,0.032,2.948,0.773,0.011,0.000,0.032,0.000,37.414,16.600,0,0,0,0.064
"(1502, 1677, '0')",0,,inf,0.000,99999,,[],DMDLK,459,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1501, 1676, '0')",0,,inf,0.000,99999,,[],DMDLK,460,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1613, 1788, '0')",0,,inf,0.000,99999,,[],DMDLK,461,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1500, 1675, '0')",0,,inf,0.000,99999,,[],DMDLK,462,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1499, 1674, '0')",0,,inf,0.000,99999,,[],DMDLK,463,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1498, 1673, '0')",0,,inf,0.000,99999,,[],DMDLK,464,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(195, 196, '0')",1,1863.000,2400.000,0.410,65,1626686444,[602517],LWRLK,465,200.000,2,65,0.444,0.150,4.000,0.410,2400.000,1626686444.000,69.722,61.165,60.874,0.427,76.429,2.961,0.049,0.964,0.515,0.018,0.000,0.049,0.000,44.740,31.700,0,0,0,0.349
"(1497, 1672, '0')",0,,inf,0.000,99999,,[],DMDLK,466,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(196, 102, '0')",0,,2400.000,0.580,65,1626686346,[],LWRLK,467,200.000,2,65,0.628,0.150,4.000,0.580,2400.000,1626686346.000,70.458,60.894,60.759,0.501,77.671,2.875,0.047,1.168,0.000,0.023,0.001,0.047,0.000,44.740,31.700,1,0,2,0.485
"(197, 270, '0')",0,,2400.000,0.078,65,1626654364,[],LWRLK,468,200.000,2,65,0.085,0.150,4.000,0.078,2400.000,1626654364.000,63.555,60.759,61.266,0.469,67.729,1.829,0.030,1.750,0.258,0.013,0.000,0.030,0.000,30.543,28.900,6,0,1,0.075
"(620, 270, '0')",1,1550.000,1800.000,0.117,60,1626654364,[601522],LWRLK,1452,200.000,2,60,0.117,0.150,4.000,0.117,1800.000,1626654364.000,63.555,60.759,61.266,0.469,67.729,1.829,0.030,1.750,0.258,0.013,0.000,0.030,0.000,30.543,28.900,6,0,1,0.104
"(1496, 1671, '0')",0,,inf,0.000,99999,,[],DMDLK,469,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1495, 1670, '0')",0,,inf,0.000,99999,,[],DMDLK,470,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(198, 202, '0')",1,990.000,2400.000,0.426,65,1626642604,[602526],LWRLK,471,200.000,4,65,0.461,0.150,4.000,0.426,2400.000,1626642604.000,66.797,62.758,62.704,0.243,72.079,2.953,0.047,2.193,0.000,0.014,0.000,0.047,0.000,20.893,29.500,19,0,2,0.384
"(1494, 1669, '0')",0,,inf,0.000,99999,,[],DMDLK,472,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(199, 78, '0')",0,,2400.000,0.351,65,1626686417,[],LWRLK,473,200.000,2,65,0.380,0.150,4.000,0.351,2400.000,1626686417.000,69.729,62.272,61.225,0.244,76.429,3.110,0.051,0.740,0.258,0.014,0.000,0.051,0.000,41.544,28.300,2,0,3,0.298
"(1493, 1668, '0')",0,,inf,0.000,99999,,[],DMDLK,474,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1492, 1667, '0')",0,,inf,0.000,99999,,[],DMDLK,475,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(200, 84, '0')",1,1416.000,2400.000,0.116,65,1626686435,[602520],LWRLK,476,200.000,3,65,0.126,0.150,4.000,0.116,2400.000,1626686435.000,68.283,64.488,63.961,0.644,74.565,3.074,0.048,2.230,0.258,0.030,0.001,0.048,0.000,41.544,28.300,0,0,0,0.101
"(1491, 1666, '0')",0,,inf,0.000,99999,,[],DMDLK,477,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(201, 199, '0')",0,,2400.000,0.112,65,1626686417,[],LWRLK,478,200.000,2,65,0.121,0.150,4.000,0.112,2400.000,1626686417.000,69.729,62.272,61.225,0.244,76.429,3.110,0.051,0.740,0.258,0.014,0.000,0.051,0.000,41.544,28.300,4,0,1,0.095
"(1490, 1665, '0')",0,,inf,0.000,99999,,[],DMDLK,479,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(202, 411, '0')",0,,1800.000,0.231,45,1626701509,[],LWRLK,480,200.000,1,45,0.173,0.150,4.000,0.231,1800.000,1626701509.000,44.279,47.224,46.292,0.306,57.166,5.019,0.108,2.710,0.000,0.040,0.002,0.108,0.000,20.893,29.500,0,1,6,0.181
"(202, 289, '0')",0,,2400.000,0.282,65,1626701509,[],LWRLK,481,200.000,4,65,0.306,0.150,4.000,0.282,2400.000,1626701509.000,44.279,47.224,46.292,0.306,57.166,5.019,0.108,2.710,0.000,0.040,0.002,0.108,0.000,20.893,29.500,0,0,6,0.321
"(203, 415, '0')",1,3916.000,2400.000,0.183,65,1626677778,[601211],LWRLK,482,200.000,3,65,0.198,0.150,4.000,0.183,2400.000,1626677778.000,44.563,47.819,45.988,0.254,60.273,7.771,0.169,6.551,3.608,0.054,0.003,0.169,0.000,20.893,29.500,0,0,0,0.197
"(203, 424, '0')",0,,1800.000,0.080,55,1626677778,[],LWRLK,484,200.000,1,55,0.073,0.150,4.000,0.080,1800.000,1626677778.000,44.563,47.819,45.988,0.254,60.273,7.771,0.169,6.551,3.608,0.054,0.003,0.169,0.000,20.893,29.500,0,0,0,0.073
"(1489, 1664, '0')",0,,inf,0.000,99999,,[],DMDLK,483,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(204, 165, '0')",0,,2400.000,0.217,65,1626766906,[],LWRLK,485,200.000,5,65,0.235,0.150,4.000,0.217,2400.000,1626766906.000,67.527,62.758,63.481,0.247,72.700,2.221,0.035,1.904,0.000,0.011,0.000,0.035,0.000,27.250,25.900,3,0,0,0.194
"(1488, 1663, '0')",0,,inf,0.000,99999,,[],DMDLK,486,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1487, 1662, '0')",0,,inf,0.000,99999,,[],DMDLK,487,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1486, 1661, '0')",0,,inf,0.000,99999,,[],DMDLK,488,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1485, 1660, '0')",0,,inf,0.000,99999,,[],DMDLK,490,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(206, 56, '0')",0,,1800.000,0.167,45,429471905,[],LWRLK,491,200.000,3,45,0.126,0.150,4.000,0.167,1800.000,429471905.000,18.526,24.720,19.810,0.303,29.204,4.314,0.218,1.062,0.258,0.076,0.006,0.218,0.000,93.828,31.100,0,0,3,0.258
"(206, 66, '0')",0,,1800.000,0.184,40,449891959,[],LWRLK,492,200.000,2,40,0.123,0.150,4.000,0.184,1800.000,449891959.000,27.887,28.934,25.625,0.666,37.904,4.330,0.169,1.419,0.515,0.114,0.013,0.169,0.000,39.191,28.700,0,0,1,0.194
"(818, 66, '0')",0,,1800.000,0.520,45,449872520,[],LWRLK,1882,200.000,2,45,0.390,0.150,4.000,0.520,1800.000,449872520.000,16.791,24.855,21.174,1.181,25.476,4.686,0.221,3.291,0.000,0.391,0.153,0.221,0.000,39.191,28.700,0,0,3,0.918
"(206, 1216, '0')",0,,1800.000,0.135,45,1626721540,[],LWRLK,493,200.000,3,45,0.102,0.150,4.000,0.135,1800.000,1626721540.000,21.971,24.855,17.324,1.096,37.282,3.901,0.225,1.276,0.000,0.195,0.038,0.225,0.000,39.191,28.700,0,2,1,0.163
"(206, 744, '0')",0,,1800.000,0.180,45,449891962,[],LWRLK,495,200.000,2,45,0.135,0.150,4.000,0.180,1800.000,449891962.000,22.923,29.610,19.573,0.492,34.175,4.470,0.228,4.159,0.773,0.100,0.010,0.228,0.000,93.828,31.100,0,0,1,0.237
"(743, 744, '0')",0,,1800.000,0.224,45,449897465,[],LWRLK,1709,200.000,2,45,0.168,0.150,4.000,0.224,1800.000,449897465.000,13.907,26.719,20.715,0.829,21.127,3.338,0.161,1.099,0.000,0.238,0.056,0.161,0.000,93.828,31.100,0,0,2,0.478
"(1484, 1659, '0')",0,,inf,0.000,99999,,[],DMDLK,494,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(207, 1, '0')",0,,1800.000,0.291,50,1626662589,[],LWRLK,496,200.000,2,50,0.242,0.150,4.000,0.291,1800.000,1626662589.000,61.867,60.273,60.543,0.174,68.972,2.184,0.036,1.561,0.000,0.007,0.000,0.036,0.000,14.243,24.900,0,0,2,0.211
"(1401, 1658, '0')",0,,inf,0.000,99999,,[],DMDLK,497,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1400, 1657, '0')",0,,inf,0.000,99999,,[],DMDLK,498,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1399, 1656, '0')",0,,inf,0.000,99999,,[],DMDLK,499,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1396, 1655, '0')",0,,inf,0.000,99999,,[],DMDLK,500,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1394, 1654, '0')",0,,inf,0.000,99999,,[],DMDLK,501,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(209, 33, '0')",0,,1800.000,0.151,40,449892031,[],LWRLK,502,200.000,2,40,0.100,0.150,4.000,0.151,1800.000,449892031.000,17.236,24.233,19.661,0.467,29.204,4.061,0.207,3.594,0.000,0.121,0.015,0.207,0.000,30.907,26.700,2,0,1,0.206
"(840, 33, '0')",0,,1800.000,0.167,40,449891942,[],LWRLK,1934,200.000,2,40,0.111,0.150,4.000,0.167,1800.000,449891942.000,12.556,19.749,13.994,0.673,26.719,3.909,0.279,1.712,0.258,0.251,0.063,0.279,0.000,30.907,26.700,1,0,0,0.249
"(209, 672, '0')",0,,1800.000,0.034,35,1626744834,[],LWRLK,503,200.000,3,35,0.020,0.150,4.000,0.034,1800.000,1626744834.000,38.795,45.846,40.551,0.284,54.059,6.714,0.166,12.145,6.185,0.067,0.005,0.166,0.000,30.907,26.700,2,0,0,0.022
"(209, 166, '0')",0,,1800.000,0.081,40,1626667843,[],LWRLK,504,200.000,2,40,0.054,0.150,4.000,0.081,1800.000,1626667843.000,12.920,19.749,13.994,0.461,26.098,3.429,0.245,1.712,0.258,0.140,0.020,0.245,0.000,30.907,26.700,4,0,2,0.124
"(1393, 1653, '0')",0,,inf,0.000,99999,,[],DMDLK,505,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1392, 1652, '0')",0,,inf,0.000,99999,,[],DMDLK,506,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(210, 1037, '0')",0,,1800.000,0.358,40,,[],LWRLK,507,200.000,3,40,0.238,0.150,4.000,0.358,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.619,31.600,0,0,0,0.358
"(210, 1056, '0')",0,,1800.000,0.164,40,449891860,[],LWRLK,509,200.000,2,40,0.109,0.150,4.000,0.164,1800.000,449891860.000,18.864,21.613,15.953,0.887,36.661,6.821,0.428,1.566,0.258,0.339,0.115,0.428,0.000,37.414,23.400,0,0,0,0.179
"(1055, 1056, '0')",0,,1800.000,0.600,40,1626698147,[],LWRLK,2432,200.000,2,40,0.400,0.150,4.000,0.600,1800.000,1626698147.000,22.457,23.963,20.350,1.289,32.311,4.478,0.220,1.790,0.515,0.293,0.086,0.220,0.000,28.261,35.400,0,1,4,0.743
"(210, 1060, '0')",0,,1800.000,0.412,40,,[],LWRLK,510,200.000,3,40,0.275,0.150,4.000,0.412,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.414,23.400,0,0,0,0.412
"(210, 1030, '0')",0,,1800.000,0.156,40,449891857,[],LWRLK,512,200.000,2,40,0.104,0.150,4.000,0.156,1800.000,449891857.000,23.903,23.963,20.350,0.661,35.418,5.659,0.278,1.790,0.515,0.220,0.048,0.278,0.000,37.414,23.400,0,0,1,0.177
"(1031, 1030, '0')",0,,1800.000,0.369,40,449891860,[],LWRLK,2383,200.000,2,40,0.246,0.150,4.000,0.369,1800.000,449891860.000,18.864,21.613,15.953,0.887,36.661,6.821,0.428,1.566,0.258,0.339,0.115,0.428,0.000,37.414,23.400,0,0,1,0.403
"(1386, 1651, '0')",0,,inf,0.000,99999,,[],DMDLK,508,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1385, 1650, '0')",0,,inf,0.000,99999,,[],DMDLK,511,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1383, 1649, '0')",0,,inf,0.000,99999,,[],DMDLK,513,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(211, 135, '0')",0,,1800.000,0.213,25,,[],LWRLK,514,200.000,1,25,0.089,0.150,4.000,0.213,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.432,39.300,0,0,0,0.213
"(212, 266, '0')",1,1622.000,2400.000,0.589,65,1626728860,"[601256, 602256]",LWRLK,515,200.000,3,65,0.638,0.150,4.000,0.589,2400.000,1626728860.000,56.977,60.273,59.375,0.640,64.623,9.633,0.162,1.763,0.000,0.621,0.385,0.162,0.000,24.432,39.300,0,0,7,0.592
"(1376, 1648, '0')",0,,inf,0.000,99999,,[],DMDLK,516,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1375, 1647, '0')",0,,inf,0.000,99999,,[],DMDLK,519,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(214, 151, '0')",1,2909.000,2400.000,0.361,65,1626686767,[602540],LWRLK,520,200.000,3,65,0.391,0.150,4.000,0.361,2400.000,1626686767.000,67.155,65.244,62.428,0.527,71.458,1.768,0.028,3.111,0.000,0.013,0.000,0.028,0.000,36.974,29.000,0,0,1,0.328
"(1361, 1646, '0')",0,,inf,0.000,99999,,[],DMDLK,521,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(215, 239, '0')",1,2856.000,2400.000,0.237,65,1626630671,[601206],LWRLK,522,200.000,3,65,0.257,0.150,4.000,0.237,2400.000,1626630671.000,66.176,65.244,62.211,0.187,71.458,2.396,0.039,3.875,0.000,0.010,0.000,0.039,0.000,30.907,26.700,35,0,3,0.216
"(537, 239, '0')",0,,1800.000,0.068,60,1626630671,[],LWRLK,1284,200.000,1,60,0.068,0.150,4.000,0.068,1800.000,1626630671.000,66.176,65.244,62.211,0.187,71.458,2.396,0.039,3.875,0.000,0.010,0.000,0.039,0.000,45.536,33.100,15,0,1,0.057
"(216, 677, '0')",0,,2400.000,0.321,65,1626647379,[],LWRLK,523,200.000,3,65,0.348,0.150,4.000,0.321,2400.000,1626647379.000,38.505,41.578,36.425,0.401,61.516,7.360,0.202,4.833,1.289,0.096,0.009,0.202,0.000,24.821,46.000,4,0,1,0.339
"(238, 677, '0')",0,,1800.000,0.190,60,1626766899,[],LWRLK,584,200.000,1,60,0.190,0.150,4.000,0.190,1800.000,1626766899.000,67.101,65.244,64.744,0.648,72.700,1.554,0.024,1.636,0.000,0.017,0.000,0.024,0.000,24.821,46.000,0,0,0,0.157
"(1349, 1645, '0')",0,,inf,0.000,99999,,[],DMDLK,524,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(217, 528, '0')",1,3201.000,2400.000,0.425,65,1626737570,[602538],LWRLK,525,200.000,3,65,0.460,0.150,4.000,0.425,2400.000,1626737570.000,66.662,65.244,61.502,0.471,71.458,1.792,0.029,4.826,0.000,0.012,0.000,0.029,0.000,30.907,26.700,0,0,1,0.386
"(1348, 1644, '0')",0,,inf,0.000,99999,,[],DMDLK,526,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(218, 1264, '0')",0,,1800.000,0.267,45,449891943,[],LWRLK,527,200.000,3,45,0.200,0.150,4.000,0.267,1800.000,449891943.000,25.523,26.233,20.107,1.194,34.797,3.976,0.198,1.390,0.258,0.200,0.040,0.198,0.000,36.974,29.000,0,0,0,0.345
"(218, 74, '0')",0,,1800.000,0.171,40,441671170,[],LWRLK,529,200.000,2,40,0.114,0.150,4.000,0.171,1800.000,441671170.000,23.585,24.233,19.661,0.318,31.690,3.998,0.203,3.594,0.000,0.057,0.003,0.203,0.000,54.944,33.800,1,0,1,0.216
"(845, 74, '0')",0,,1800.000,0.435,40,449891925,[],LWRLK,1951,200.000,2,40,0.290,0.150,4.000,0.435,1800.000,449891925.000,32.176,31.285,28.414,0.714,41.632,5.011,0.176,1.908,0.773,0.164,0.027,0.176,0.000,54.944,33.800,0,0,3,0.418
"(218, 844, '0')",0,,1800.000,0.453,40,449891937,[],LWRLK,530,200.000,3,40,0.302,0.150,4.000,0.453,1800.000,449891937.000,21.876,28.664,20.667,0.681,30.447,3.543,0.171,2.275,1.031,0.116,0.013,0.171,0.000,30.907,26.700,0,1,0,0.595
"(218, 839, '0')",0,,1800.000,0.191,40,449891941,[],LWRLK,532,200.000,2,40,0.127,0.150,4.000,0.191,1800.000,449891941.000,14.717,19.749,13.994,0.452,22.991,3.634,0.260,1.712,0.258,0.112,0.013,0.260,0.000,30.907,26.700,0,0,1,0.332
"(840, 839, '0')",0,,1800.000,0.073,40,449892032,[],LWRLK,1932,200.000,2,40,0.048,0.150,4.000,0.073,1800.000,449892032.000,13.089,24.233,19.661,0.519,29.204,4.089,0.208,3.594,0.000,0.144,0.021,0.208,0.000,30.907,26.700,0,0,1,0.099
